0.0	0.0
0.0006006756756756756	0.03594709816547418
0.0012013513513513512	0.07184773069567528
0.0018020270270270268	0.10765549201734831
0.0024027027027027025	0.14332409660363774
0.0030033783783783782	0.1788074388032952
0.0036040540540540535	0.2140596524373782
0.00420472972972973	0.24903517008640425
0.004805405405405405	0.2836887819913243
0.00540608108108108	0.3179756944921814
0.0060067567567567565	0.3518515879289135
0.006607432432432432	0.38527267392945985
0.007208108108108107	0.4181957520111169
0.007808783783783783	0.45057826542198337
0.00840945945945946	0.4823783561503094
0.009010135135135135	0.5135549190306481
0.00961081081081081	0.5440676548768675
0.010211486486486485	0.573877122573346
0.01081216216216216	0.6029447900570143
0.011412837837837838	0.6312330841243463
0.012013513513513513	0.6587054389989178
0.012614189189189188	0.6853263435967513
0.013214864864864864	0.7110613874283549
0.013815540540540539	0.7358773050781197
0.014416216216216214	0.7597420192035804
0.015016891891891891	0.7826246819989605
0.015617567567567566	0.804495715069402
0.016218243243243242	0.825326847664342
0.01681891891891892	0.8450911532206119
0.017419594594594592	0.8637630841680246
0.01802027027027027	0.8813185049524598
0.018620945945945943	0.8977347232337601
0.01922162162162162	0.9129905192181134
0.019822297297297297	0.9270661730870032
0.02042297297297297	0.9399434904872751
0.021023648648648648	0.9516058260493679
0.02162432432432432	0.9620381049033112
0.022224999999999998	0.9712268421646767
0.022825675675675675	0.9791601603652959
0.02342635135135135	0.9858278048062131
0.024027027027027026	0.9912211568130282
0.0246277027027027	0.9953332448764947
0.025228378378378376	0.998158753663973
0.025829054054054053	0.9996940308900918
0.026429729729729727	0.9999370920377335
0.027030405405405404	0.9988876229232446
0.027631081081081078	0.996546980102553
0.028231756756756755	0.9929181891176679
0.028832432432432428	0.9880059405858295
0.029433108108108105	0.9818165841363622
0.030033783783783782	0.9743581202030714
0.030634459459459456	0.965640189682789
0.031235135135135133	0.9556740614734388
0.031835810810810806	0.9444726179077293
0.032436486486486484	0.9320503381013
0.03303716216216216	0.9184232792368503
0.03363783783783784	0.9036090558084382
0.03423851351351351	0.8876268168527819
0.034839189189189185	0.8704972211969925
0.03543986486486486	0.8522424107547361
0.03604054054054054	0.8328859819053389
0.036641216216216216	0.8124529549928342
0.037241891891891886	0.7909697419843771
0.03784256756756756	0.7684641123298274
0.03844324324324324	0.7449651570666402
0.03904391891891892	0.7205032512164524
0.039644594594594594	0.695110014521978
0.040245270270270264	0.668818270574964
0.04084594594594594	0.6416620043880334
0.04144662162162162	0.6136763184652665
0.042047297297297295	0.5848973874282966
0.04264797297297297	0.5553624112565753
0.04324864864864864	0.5251095672022501
0.04384932432432432	0.4941779604418027
0.044449999999999996	0.4626075735282485
